isofile,isoprotein,isopep,mw,isoz_charge,tim,chisq,symb,mz,B,OFF,GW,AMP_U,AMP_L,AMP_S,avg_wr1A,avg_wr2A,avg_wr3A,avg_wr4A,avavg_wr6A,avg_wr7A,avg_wr8A,avg_wr9A,avg_wr10A,avg_wr11A,avg_wr12A,avg_wr13A,avg_wr14A,avg_wr15A,avg_wr16A,avg_wr17A,avg_wr18A,avg_wr19A,avg_wr20A,avg_wr21A,avg_wr1B,avg_wr2B,avg_wr3B,avg_wr4B,avavg_wr6B,avg_wr7B,avg_wr8B,avg_wr9B,avg_wr10B,avg_wr11B,avg_wr12B,avg_wr13B,avg_wr14B,avg_wr15B,avg_wr16B,avg_wr17B,avg_wr18B,avg_wr19B,avg_wr20B,avg_wr21B,avg_wr1C,avg_wr2C,avg_wr3C,avg_wr4C,avavg_wr6C,avg_wr7C,avg_wr8C,avg_wr9C,avg_wr10C,avg_wr11C,avg_wr12C,avg_wr13C,avg_wr14C,avg_wr15C,avg_wr16C,avg_wr17C,avg_wr18C,avg_wr19C,avg_wr20C,avg_wr21C,avg_wr1D,avg_wr2D,avg_wr3D,avg_wr4D,avavg_wr6D,avg_wr7D,avg_wr8D,avg_wr9D,avg_wr10D,avg_wr11D,avg_wr12D,avg_wr13D,avg_wr14D,avg_wr15D,avg_wr16D,avg_wr17D,avg_wr18D,avg_wr19D,avg_wr20D,avg_wr21D,avg_wr1E,avg_wr2E,avg_wr3E,avg_wr4E,avavg_wr6E,avg_wr7E,avg_wr8E,avg_wr9E,avg_wr10E,avg_wr11E,avg_wr12E,avg_wr13E,avg_wr14E,avg_wr15E,avg_wr16E,avg_wr17E,avg_wr18E,avg_wr19E,avg_wr20E,avg_wr21E,isoid,ailid_n14,ailid_n15,rt_n14,rt_n15,mz_n14,mz_n15,abundance_n14,abundance_n15,ailcharge,pks_multimer_n14,pks_multimer_n15,pks_ailiontype_n14,pks_ailiontype_n15,pks_featureid_n14,pks_featureid_n15,matchmode,ppm_n14,ppm_n15,sampleid,digestionid,digestpepid,n14mass,n15mass,protein,startres,endres,iontype,charge,missed,seq,mod,n14prox,n15prox,seqmod,file,comment,frac_lab,display_flag
msuPulseA_peaks/BSubS15_80_84_0_308.687413122605_9.1775,Su,ELINK, 617.375, 2,80 , 0.12811E+02,19,  84.000, 0.11177E+03, 0.26505E-01, 0.42170E-02, 0.19961E+01, 0.49712E+00, 0.48931E+00, 0.35113E-02, 0.35113E-02, 0.90885E+01, 0.27465E+01, 0.27465E+01, 0.95345E+04, 0.21379E-03, 0.21379E-03, 0.34683E+00, 0.11828E+00, 0.12226E+03, 0.52481E-02, 0.13461E-02, 0.15369E+01, 0.50968E-04, 0.19483E-03, 0.20439E+00, 0.74351E-05, 0.18797E-03, 0.19931E+00, 0.69776E-05, 0.61283E-03, 0.61283E-03, 0.15862E+01, 0.47935E+00, 0.47935E+00, 0.16641E+04, 0.37313E-04, 0.37313E-04, 0.60533E-01, 0.20643E-01, 0.21338E+02, 0.91595E-03, 0.23494E-03, 0.26824E+00, 0.88954E-05, 0.34004E-04, 0.35673E-01, 0.12976E-05, 0.32807E-04, 0.34785E-01, 0.12178E-05, 0.21265E+00, 0.21265E+00, 0.55042E+03, 0.16633E+03, 0.16633E+03, 0.57743E+06, 0.12948E-01, 0.12948E-01, 0.21005E+02, 0.71630E+01, 0.74044E+04, 0.31783E+00, 0.81523E-01, 0.93081E+02, 0.30867E-02, 0.11799E-01, 0.12378E+02, 0.45028E-03, 0.11384E-01, 0.12071E+02, 0.42257E-03, 0.12660E-04, 0.12660E-04, 0.32770E-01, 0.99029E-02, 0.99029E-02, 0.34378E+02, 0.77085E-06, 0.77085E-06, 0.12506E-02, 0.42646E-03, 0.44083E+00, 0.18923E-04, 0.48536E-05, 0.55417E-02, 0.18377E-06, 0.70249E-06, 0.73696E-03, 0.26808E-07, 0.67777E-06, 0.71863E-03, 0.25159E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,738,2660,7164,9.187,9.168,308.6784,312.1681,66.38,12.64,2,1,1,M+2H,M+2H,1104,3499,0,-29.2,-28.6,0,388,388,308.687413122605,312.177035249505,BSubS15,80,84,M+2H,2,0,ELINK,----,0.005617,0.002897,ELINK,msuPulseA_peaks/BSubS15_80_84_0_308.687413122605_9.1775.txt,,0.199388742269034,1
msuPulseA_peaks/BSubS15_80_84_0_616.36700121314_9.1775,Su,ELINK, 616.367, 1,80 , 0.57565E+00,19,  84.000, 0.36636E+02, 0.25840E-01, 0.56692E-02, 0.44084E+00, 0.11967E+00, 0.11072E+00, 0.35301E-02, 0.35301E-02, 0.15400E+01, 0.55657E+00, 0.55657E+00, 0.41270E+03, 0.46067E-03, 0.46067E-03, 0.12269E+00, 0.48787E-01, 0.10602E+02, 0.49032E-02, 0.10678E-02, 0.26824E+00, 0.87838E-04, 0.14882E-03, 0.39881E-01, 0.11856E-04, 0.13928E-03, 0.38732E-01, 0.10461E-04, 0.50535E-03, 0.50535E-03, 0.22045E+00, 0.79676E-01, 0.79676E-01, 0.59080E+02, 0.65948E-04, 0.65948E-04, 0.17564E-01, 0.69842E-02, 0.15177E+01, 0.70192E-03, 0.15286E-03, 0.38400E-01, 0.12575E-04, 0.21304E-04, 0.57093E-02, 0.16973E-05, 0.19939E-04, 0.55447E-02, 0.14975E-05, 0.24863E+00, 0.24863E+00, 0.10846E+03, 0.39201E+02, 0.39201E+02, 0.29067E+05, 0.32446E-01, 0.32446E-01, 0.86414E+01, 0.34362E+01, 0.74670E+03, 0.34534E+00, 0.75209E-01, 0.18893E+02, 0.61867E-02, 0.10482E-01, 0.28090E+01, 0.83507E-03, 0.98098E-02, 0.27280E+01, 0.73678E-03, 0.76324E-04, 0.76324E-04, 0.33296E-01, 0.12034E-01, 0.12034E-01, 0.89229E+01, 0.99601E-05, 0.99601E-05, 0.26527E-02, 0.10548E-02, 0.22922E+00, 0.10601E-03, 0.23087E-04, 0.57996E-02, 0.18992E-05, 0.32176E-05, 0.86228E-03, 0.25635E-06, 0.30114E-05, 0.83742E-03, 0.22617E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,739,2661,7165,9.187,9.168,616.3496,623.3300,14.27,3.26,1,1,1,M+H,M+H,1104,3499,0,-28.2,-26.1,0,9910,388,616.36700121314,623.34624546694,BSubS15,80,84,M+H,1,0,ELINK,----,0.011233,0.005793,ELINK,msuPulseA_peaks/BSubS15_80_84_0_616.36700121314_9.1775.txt,,0.213501989259781,1
msuPulseA_peaks/BSubS16_51_58_0_465.761306338855_52.653,Su,IDEELALK, 931.523, 2,51 , 0.25380E+03,19,  58.000, 0.39064E+03, 0.43432E-01, 0.32157E-02, 0.11502E+02, 0.19321E+01, 0.25280E+01, 0.33233E-02, 0.33233E-02, 0.56304E+02, 0.11644E+02, 0.11644E+02, 0.29411E+06, 0.95876E-04, 0.95876E-04, 0.91403E+00, 0.26388E+00, 0.12242E+04, 0.53592E-02, 0.11654E-02, 0.48967E+01, 0.23626E-04, 0.25826E-03, 0.13490E+01, 0.41925E-05, 0.25245E-03, 0.13252E+01, 0.40216E-05, 0.50170E-03, 0.50170E-03, 0.85000E+01, 0.17578E+01, 0.17578E+01, 0.44400E+05, 0.14474E-04, 0.14474E-04, 0.13799E+00, 0.39836E-01, 0.18482E+03, 0.80905E-03, 0.17593E-03, 0.73923E+00, 0.35667E-05, 0.38988E-04, 0.20366E+00, 0.63293E-06, 0.38111E-04, 0.20005E+00, 0.60713E-06, 0.17760E+00, 0.17760E+00, 0.30090E+04, 0.62227E+03, 0.62227E+03, 0.15718E+08, 0.51237E-02, 0.51237E-02, 0.48847E+02, 0.14102E+02, 0.65425E+05, 0.28640E+00, 0.62279E-01, 0.26169E+03, 0.12626E-02, 0.13802E-01, 0.72095E+02, 0.22406E-03, 0.13491E-01, 0.70819E+02, 0.21492E-03, 0.21011E-05, 0.21011E-05, 0.35598E-01, 0.73618E-02, 0.73618E-02, 0.18595E+03, 0.60617E-07, 0.60617E-07, 0.57789E-03, 0.16683E-03, 0.77401E+00, 0.33883E-05, 0.73679E-06, 0.30959E-02, 0.14937E-07, 0.16328E-06, 0.85292E-03, 0.26507E-08, 0.15961E-06, 0.83782E-03, 0.25426E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,745,265,1661,52.680,52.626,465.7450,470.2327,728.26,163.28,2,1,1,M+2H,M+2H,89,636,0,-35.0,-32.5,0,5888,468,465.761306338855,470.247963359155,BSubS16,51,58,M+2H,2,0,IDEELALK,-------,0.006959,0.010248,IDEELALK,msuPulseA_peaks/BSubS16_51_58_0_465.761306338855_52.653.txt,,0.143820575996903,1
msuPulseA_peaks/BSubS16_51_58_0_930.51478764564_52.659,Su,IDEELALK, 930.515, 1,51 , 0.31739E+02,19,  58.000, 0.92864E+02, 0.45728E-01, 0.38101E-02, 0.22298E+01, 0.32996E+00, 0.44436E+00, 0.43903E-02, 0.43903E-02, 0.12264E+02, 0.73013E+01, 0.73013E+01, 0.17882E+05, 0.22963E-03, 0.22963E-03, 0.38491E+00, 0.13538E+00, 0.20314E+03, 0.53488E-02, 0.13690E-02, 0.20763E+01, 0.51380E-04, 0.28209E-03, 0.41131E+00, 0.88534E-05, 0.27419E-03, 0.39838E+00, 0.84059E-05, 0.56037E-03, 0.56037E-03, 0.15654E+01, 0.93193E+00, 0.93193E+00, 0.22825E+04, 0.29310E-04, 0.29310E-04, 0.49130E-01, 0.17280E-01, 0.25929E+02, 0.68272E-03, 0.17473E-03, 0.26501E+00, 0.65581E-05, 0.36005E-04, 0.52499E-01, 0.11300E-05, 0.34998E-04, 0.50849E-01, 0.10729E-05, 0.28075E+00, 0.28075E+00, 0.78426E+03, 0.46690E+03, 0.46690E+03, 0.11435E+07, 0.14684E-01, 0.14684E-01, 0.24614E+02, 0.86575E+01, 0.12991E+05, 0.34204E+00, 0.87542E-01, 0.13277E+03, 0.32856E-02, 0.18039E-01, 0.26302E+02, 0.56615E-03, 0.17534E-01, 0.25475E+02, 0.53754E-03, 0.17571E-04, 0.17571E-04, 0.49083E-01, 0.29221E-01, 0.29221E-01, 0.71568E+02, 0.91903E-06, 0.91903E-06, 0.15405E-02, 0.54183E-03, 0.81302E+00, 0.21407E-04, 0.54789E-05, 0.83096E-02, 0.20563E-06, 0.11290E-05, 0.16461E-02, 0.35433E-07, 0.10974E-05, 0.15944E-02, 0.33642E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,746,266,3443,52.680,52.638,930.4809,939.4591,147.74,31.65,1,1,2,M+H,2M+K,89,1481,0,-36.4,-30.9,0,15174,468,930.51478764564,939.48810168624,BSubS16,51,58,M+H,1,0,IDEELALK,-------,0.013919,0.020495,IDEELALK,msuPulseA_peaks/BSubS16_51_58_0_930.51478764564_52.659.txt,,0.128902709629028,1
msuPulseA_peaks/BSubS16_72_82_0_627.31391155279_65.1235,Su,NLFSSQGIMEK,1254.628, 2,72 , 0.28157E+03,19,  82.000, 0.64268E+03, 0.55900E-01, 0.26997E-02, 0.14597E+02, 0.26692E+01, 0.33314E+01, 0.37564E-02, 0.37564E-02, 0.44635E+02, 0.12592E+02, 0.12592E+02, 0.18867E+06, 0.10600E-03, 0.10600E-03, 0.85798E+00, 0.26690E+00, 0.10518E+04, 0.60336E-02, 0.13102E-02, 0.54809E+01, 0.27579E-04, 0.19962E-03, 0.84377E+00, 0.38371E-05, 0.19056E-03, 0.81590E+00, 0.35632E-05, 0.41904E-03, 0.41904E-03, 0.49792E+01, 0.14047E+01, 0.14047E+01, 0.21047E+05, 0.11825E-04, 0.11825E-04, 0.95712E-01, 0.29774E-01, 0.11733E+03, 0.67308E-03, 0.14616E-03, 0.61142E+00, 0.30765E-05, 0.22268E-04, 0.94126E-01, 0.42805E-06, 0.21258E-04, 0.91017E-01, 0.39750E-06, 0.17600E+00, 0.17600E+00, 0.20913E+04, 0.58999E+03, 0.58999E+03, 0.88397E+07, 0.49663E-02, 0.49663E-02, 0.40199E+02, 0.12505E+02, 0.49280E+05, 0.28269E+00, 0.61386E-01, 0.25680E+03, 0.12921E-02, 0.93526E-02, 0.39533E+02, 0.17978E-03, 0.89285E-02, 0.38227E+02, 0.16695E-03, 0.22219E-05, 0.22219E-05, 0.26402E-01, 0.74484E-02, 0.74484E-02, 0.11160E+03, 0.62698E-07, 0.62698E-07, 0.50750E-03, 0.15787E-03, 0.62214E+00, 0.35689E-05, 0.77498E-06, 0.32419E-02, 0.16313E-07, 0.11807E-06, 0.49909E-03, 0.22696E-08, 0.11272E-06, 0.48260E-03, 0.21077E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,747,377,1449,65.151,65.096,627.2933,634.2736,565.34,138.28,2,1,1,M+2H,M+2H,130,542,0,-32.9,-30.8,0,10164,596,627.31391155279,634.29315580659,BSubS16,72,82,M+2H,2,0,NLFSSQGIMEK,----------,0.002849,0.001250,NLFSSQGIMEK,msuPulseA_peaks/BSubS16_72_82_0_627.31391155279_65.1235.txt,,0.154591050723379,1
msuPulseA_peaks/BSubS16_72_82_0_1253.61999807351_65.1235,Su,NLFSSQGIMEK,1253.620, 1,72 , 0.90239E+01,19,  82.000, 0.10277E+03, 0.53654E-01, 0.34874E-02, 0.30291E+01, 0.52958E+00, 0.65987E+00, 0.30988E-02, 0.30988E-02, 0.87939E+01, 0.19595E+01, 0.19595E+01, 0.85653E+04, 0.20892E-03, 0.20892E-03, 0.33498E+00, 0.10228E+00, 0.87589E+02, 0.49438E-02, 0.11379E-02, 0.10773E+01, 0.49652E-04, 0.19096E-03, 0.18599E+00, 0.72739E-05, 0.18555E-03, 0.18324E+00, 0.68543E-05, 0.31742E-03, 0.31742E-03, 0.90080E+00, 0.20072E+00, 0.20072E+00, 0.87738E+03, 0.21400E-04, 0.21400E-04, 0.34313E-01, 0.10477E-01, 0.89721E+01, 0.50641E-03, 0.11656E-03, 0.11036E+00, 0.50861E-05, 0.19561E-04, 0.19052E-01, 0.74510E-06, 0.19006E-04, 0.18770E-01, 0.70211E-06, 0.18855E+00, 0.18855E+00, 0.53507E+03, 0.11923E+03, 0.11923E+03, 0.52116E+06, 0.12712E-01, 0.12712E-01, 0.20382E+02, 0.62235E+01, 0.53294E+04, 0.30081E+00, 0.69236E-01, 0.65551E+02, 0.30211E-02, 0.11619E-01, 0.11317E+02, 0.44259E-03, 0.11290E-01, 0.11150E+02, 0.41706E-03, 0.11457E-04, 0.11457E-04, 0.32513E-01, 0.72447E-02, 0.72447E-02, 0.31668E+02, 0.77240E-06, 0.77240E-06, 0.12385E-02, 0.37816E-03, 0.32383E+00, 0.18278E-04, 0.42070E-05, 0.39831E-02, 0.18357E-06, 0.70601E-06, 0.68765E-03, 0.26893E-07, 0.68601E-06, 0.67749E-03, 0.25342E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,748,378,1450,65.151,65.096,1253.5812,1267.5413,119.00,28.17,1,1,1,M+H,M+H,130,542,0,-30.9,-29.3,0,18060,596,1253.61999807351,1267.57848658111,BSubS16,72,82,M+H,1,0,NLFSSQGIMEK,----------,0.005698,0.002500,NLFSSQGIMEK,msuPulseA_peaks/BSubS16_72_82_0_1253.61999807351_65.1235.txt,,0.148813605044567,1
msuPulseA_peaks/BSubS17_22_32_0_427.587409516587_50.8895,Su,TITVVVETYKK,1282.762, 3,22 , 0.15712E+05,19,  32.000, 0.26927E+03, 0.80550E-01, 0.20866E-02, 0.96879E+00, 0.22534E+00, 0.26261E+00, 0.14936E+00, 0.14936E+00, 0.57404E+02, 0.10203E+05, 0.10203E+05, 0.31847E+07, 0.15904E-02, 0.15904E-02, 0.98235E+00, 0.27101E+01, 0.17993E+06, 0.33060E-01, 0.14936E+00, 0.10203E+05, 0.15904E-02, 0.37275E-02, 0.20680E+03, 0.63789E-04, 0.37275E-02, 0.20680E+03, 0.63789E-04, 0.10647E-01, 0.10647E-01, 0.40921E+01, 0.72732E+03, 0.72732E+03, 0.22702E+06, 0.11338E-03, 0.11338E-03, 0.70028E-01, 0.19319E+00, 0.12826E+05, 0.23567E-02, 0.10647E-01, 0.72732E+03, 0.11338E-03, 0.26572E-03, 0.14742E+02, 0.45473E-05, 0.26572E-03, 0.14742E+02, 0.45473E-05, 0.34816E+01, 0.34816E+01, 0.13381E+04, 0.23783E+06, 0.23783E+06, 0.74237E+08, 0.37074E-01, 0.37074E-01, 0.22899E+02, 0.63173E+02, 0.41942E+07, 0.77065E+00, 0.34816E+01, 0.23783E+06, 0.37074E-01, 0.86891E-01, 0.48206E+04, 0.14870E-02, 0.86891E-01, 0.48206E+04, 0.14870E-02, 0.87816E-03, 0.87816E-03, 0.33751E+00, 0.59989E+02, 0.59989E+02, 0.18725E+05, 0.93511E-05, 0.93511E-05, 0.57759E-02, 0.15934E-01, 0.10579E+04, 0.19438E-03, 0.87816E-03, 0.59989E+02, 0.93511E-05, 0.21916E-04, 0.12159E+01, 0.37506E-06, 0.21916E-04, 0.12159E+01, 0.37506E-06,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,750,2857,8748,50.901,50.878,427.5659,431.8934,38.79,7.16,3,1,1,M+3H,M+3H,1205,4433,0,-50.3,-33.6,0,4695,835,427.587409516587,431.907894054653,BSubS17,22,32,M+3H,3,1,TITVVVETYKK,----------,0.001570,0.001758,TITVVVETYKK,msuPulseA_peaks/BSubS17_22_32_0_427.587409516587_50.8895.txt,,0.188706422248834,1
msuPulseA_peaks/BSubS17_63_73_0_416.232860915793_35.5055,Su,IMETRPLSATK,1248.698, 3,63 , 0.20554E+03,19,  73.000, 0.42500E+03, 0.56657E-01, 0.23023E-02, 0.99348E+01, 0.19151E+01, 0.25667E+01, 0.49952E-02, 0.49952E-02, 0.60691E+02, 0.13535E+02, 0.13535E+02, 0.27006E+06, 0.14719E-03, 0.14719E-03, 0.10759E+01, 0.37290E+00, 0.13817E+04, 0.81111E-02, 0.23209E-02, 0.79349E+01, 0.49148E-04, 0.39934E-03, 0.17770E+01, 0.70794E-05, 0.38873E-03, 0.17504E+01, 0.67288E-05, 0.57761E-03, 0.57761E-03, 0.70179E+01, 0.15651E+01, 0.15651E+01, 0.31228E+05, 0.17021E-04, 0.17021E-04, 0.12441E+00, 0.43120E-01, 0.15977E+03, 0.93791E-03, 0.26837E-03, 0.91754E+00, 0.56832E-05, 0.46177E-04, 0.20548E+00, 0.81862E-06, 0.44950E-04, 0.20240E+00, 0.77807E-06, 0.20679E+00, 0.20679E+00, 0.25124E+04, 0.56032E+03, 0.56032E+03, 0.11180E+08, 0.60934E-02, 0.60934E-02, 0.44539E+02, 0.15437E+02, 0.57199E+05, 0.33577E+00, 0.96077E-01, 0.32848E+03, 0.20346E-02, 0.16531E-01, 0.73561E+02, 0.29306E-03, 0.16092E-01, 0.72459E+02, 0.27855E-03, 0.37852E-05, 0.37852E-05, 0.45990E-01, 0.10257E-01, 0.10257E-01, 0.20464E+03, 0.11154E-06, 0.11154E-06, 0.81529E-03, 0.28257E-03, 0.10470E+01, 0.61463E-05, 0.17587E-05, 0.60128E-02, 0.37243E-07, 0.30261E-06, 0.13465E-02, 0.53645E-08, 0.29456E-06, 0.13264E-02, 0.50989E-08,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,754,350,1409,35.555,35.456,416.2189,421.2048,548.18,148.26,3,1,1,M+3H,M+3H,120,525,0,-33.5,-31.4,0,4316,538,416.232860915793,421.218035382793,BSubS17,63,73,M+3H,3,0,IMETRPLSATK,----------,0.009508,0.008022,IMETRPLSATK,msuPulseA_peaks/BSubS17_63_73_0_416.232860915793_35.5055.txt,,0.16161317817028,1
msuPulseA_peaks/BSubS17_63_73_0_623.845378857655_35.5055,Su,IMETRPLSATK,1247.690, 2,63 , 0.14841E+02,19,  73.000, 0.10023E+03, 0.55829E-01, 0.27630E-02, 0.19652E+01, 0.38103E+00, 0.53181E+00, 0.61461E-02, 0.61461E-02, 0.11764E+02, 0.53331E+01, 0.53331E+01, 0.11016E+05, 0.36223E-03, 0.36223E-03, 0.46111E+00, 0.17809E+00, 0.15731E+03, 0.83234E-02, 0.26154E-02, 0.22810E+01, 0.11258E-03, 0.42274E-03, 0.39589E+00, 0.16570E-04, 0.40866E-03, 0.38409E+00, 0.15573E-04, 0.60875E-03, 0.60875E-03, 0.11651E+01, 0.52823E+00, 0.52823E+00, 0.10911E+04, 0.35878E-04, 0.35878E-04, 0.45671E-01, 0.17639E-01, 0.15581E+02, 0.82440E-03, 0.25905E-03, 0.22592E+00, 0.11151E-04, 0.41870E-04, 0.39211E-01, 0.16412E-05, 0.40476E-04, 0.38043E-01, 0.15425E-05, 0.26663E+00, 0.26663E+00, 0.51033E+03, 0.23136E+03, 0.23136E+03, 0.47792E+06, 0.15714E-01, 0.15714E-01, 0.20004E+02, 0.77260E+01, 0.68246E+04, 0.36109E+00, 0.11346E+00, 0.98955E+02, 0.48841E-02, 0.18339E-01, 0.17174E+02, 0.71886E-03, 0.17729E-01, 0.16663E+02, 0.67561E-03, 0.25825E-04, 0.25825E-04, 0.49430E-01, 0.22409E-01, 0.22409E-01, 0.46290E+02, 0.15221E-05, 0.15221E-05, 0.19375E-02, 0.74833E-03, 0.66102E+00, 0.34974E-04, 0.10990E-04, 0.95846E-02, 0.47307E-06, 0.17763E-05, 0.16635E-02, 0.69627E-07, 0.17172E-05, 0.16139E-02, 0.65438E-07,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,755,351,1410,35.555,35.456,623.8252,631.3066,107.59,27.92,2,1,1,M+2H,M+2H,120,525,0,-32.3,-26.2,0,10090,538,623.845378857655,631.323140558155,BSubS17,63,73,M+2H,2,0,IMETRPLSATK,----------,0.014262,0.012032,IMETRPLSATK,msuPulseA_peaks/BSubS17_63_73_0_623.845378857655_35.5055.txt,,0.162400958132834,1
msuPulseA_peaks/BSubS17_63_73_0_1246.68293268324_35.5055,Su,IMETRPLSATK,1246.683, 1,63 , 0.19724E-01,19,  73.000, 0.17727E+02, 0.54403E-01, 0.34457E-02, 0.78066E-01, 0.18271E-01, 0.21195E-01, 0.62124E-02, 0.62124E-02, 0.46081E+00, 0.15945E+00, 0.15945E+00, 0.18065E+02, 0.18732E-02, 0.18732E-02, 0.97150E-01, 0.42190E-01, 0.13566E+01, 0.10894E-01, 0.62124E-02, 0.15945E+00, 0.18732E-02, 0.37217E-03, 0.14590E-01, 0.78464E-04, 0.37217E-03, 0.14590E-01, 0.78464E-04, 0.35017E-03, 0.35017E-03, 0.25974E-01, 0.89879E-02, 0.89879E-02, 0.10183E+01, 0.10559E-03, 0.10559E-03, 0.54760E-02, 0.23781E-02, 0.76469E-01, 0.61408E-03, 0.35017E-03, 0.89879E-02, 0.10559E-03, 0.20978E-04, 0.82239E-03, 0.44227E-05, 0.20978E-04, 0.82239E-03, 0.44227E-05, 0.21711E+00, 0.21711E+00, 0.16104E+02, 0.55725E+01, 0.55725E+01, 0.63132E+03, 0.65463E-01, 0.65463E-01, 0.33951E+01, 0.14744E+01, 0.47411E+02, 0.38073E+00, 0.21711E+00, 0.55725E+01, 0.65463E-01, 0.13006E-01, 0.50988E+00, 0.27421E-02, 0.13006E-01, 0.50988E+00, 0.27421E-02, 0.83524E-03, 0.83524E-03, 0.61955E-01, 0.21438E-01, 0.21438E-01, 0.24288E+01, 0.25185E-03, 0.25185E-03, 0.13062E-01, 0.56724E-02, 0.18240E+00, 0.14647E-02, 0.83524E-03, 0.21438E-01, 0.25185E-03, 0.50038E-04, 0.19616E-02, 0.10549E-04, 0.50038E-04, 0.19616E-02, 0.10549E-04,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,   +Infinity,756,352,1411,35.555,35.456,1246.6436,1261.6011,4.79,1.34,1,1,1,M+H,M+H,120,525,0,-31.5,-29.6,0,18010,538,1246.68293268324,1261.63845608424,BSubS17,63,73,M+H,1,0,IMETRPLSATK,----------,0.028523,0.024065,IMETRPLSATK,msuPulseA_peaks/BSubS17_63_73_0_1246.68293268324_35.5055.txt,,0.189657141077675,1
